Actual Plan Date,WO,Goldseal,Style,Fabric code,Req as per BOM,Fab stock,Wo Qty,Brand,Wo Crtd date,BOM CONS,Status,Cad issue date,Cad Issue time,Marker Received Date,Marker Received time,Issued qty(pcs),EC fabric issued,Issued qty(mtrs),Actual width,marker length,CAD cons,Fabric Req  mtr as per Cons,Remarks,Issued date,Starting time,Cutting issued time,TPT,Achievement in Hours,Delay Reasons,Work order status,Delay Reasons.1,Delay Reasons.2
2025-04-23,600000091805,ASSFG0697KT,ASSFMKTP692376,F325ASSH1543,2016.0,1093.63,1400,AS,2025-04-18,1.44,Issued,2025-04-19 00:00:00,,2025-04-19, 16:16,1400.0000000000002,10.052,502.6,1.48,0.355,0.359,502.59999999999997,Trade show consumption not advised to manufacturing,2025-04-23,07:15:00,08:50:00,01:35:00,1 to 2 Hour,With In TPT,Released,,
2025-04-23,600000091885,LYSFG0542SM,LYSFASMP776050,F324LYSH2440,285.525,291.7,1269,LY,2025-04-18,0.225,Issued,2025-04-23 00:00:00,,2025-04-23,10:27:00,649.7045454545455,5.83,285.87,2.33,0.432,0.44,558.36,"Trade show consumption not advised to manufacturing, Bulk as csv marker  ",2025-04-23,07:15:00,08:50:00,01:35:00,1 to 2 Hour,With In TPT,Released,,
2025-04-23,600000091888,LASFG0011SS,LASFASSP797547,F525LASH1228,854.08,1050.6,628,LA,2025-04-18,1.36,Issued,2025-04-19 00:00:00,,2025-04-21,10:09:00,566.2954714179658,,762.8,142,1.32,1.347,845.9159999999999,Trade show consumption achieved,2025-04-23,07:15:00,08:50:00,01:35:00,1 to 2 Hour,With In TPT,Released,,
2025-04-23,600000091802,YSDSH1522E,"AW25 M4011042A LAUREN NAVY SHADOW G, 3XL",FYSDSH1733E,1555.84,4571.52,884,Ex,2025-04-18,1.76,Issued,2025-04-22 00:00:00,,2025-04-22,17:19:00,884.0,,1555.84,140,1.73,1.76,1555.84,,2025-04-23,07:15:00,08:50:00,01:35:00,1 to 2 Hour,With In TPT,Released,,
2025-04-23,600000092479,LRSFG0316SL1,LRSFCSLBE98265,F523LRSH3917,830.76,855.601,602,LR,2025-04-21,1.38,Issued,2025-04-22 00:00:00,,2025-04-22,14:55:00,587.2347288949896,,855.601,144/145/146,1.428,1.457,877.114,"Costed advised as solid fabric, but bulk as 7mm stripes fabric & high shrinkage",2025-04-23,07:15:00,08:50:00,01:35:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000090098,VWTSG1788RG,VWTSFRGFF52727,F325VWTS549,835.9,2305.7,643,VW,2025-03-28,1.3,Issued,2025-04-02 00:00:00,,2025-04-04,12:08:00,643.0,,693.154,144,1.057,1.078,693.154,Trade show consumption not advised to manufacturing,2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000090386,YSDSH1506E,"AW25 W4010500A BLUE RED CHECK, 6",FYSDSH1709E,1641.24,2879.92,873,EX,2025-04-02,1.88,Issued,2025-04-23 00:00:00,,2025-04-24,09:26:00,873.0000000000001,,1676.16,143,1.88,1.92,1676.1599999999999,"Costed advised as 5X5 shrinkage, but actual 5X3 / 5X4 / 6X4 shrinkage ",2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000090836,AHSHG0547RG,AHSHCRGBB35338,F525AHTS5131,226.0,127.6,200,AH,2025-04-10,1.13,Issued,2025-04-11 00:00:00,,2025-04-11,16:39:00,100.31446540880502,,127.6,129/134,1.235,1.272,254.4,Trade show consumption not advised to manufacturing,2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000091371,LASFG0011SS,LASFASSFB77991,F525LASH1228,289.07,1050.6,211,LA,2025-04-17,1.37,Issued,2025-04-18 00:00:00,,2025-04-19,12:37:00,210.99999999999997,,287.804,143,1.325,1.364,287.80400000000003,Trade show consumption achieved,2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000091374,LRSFG0409SL1,LRSFNSLFA98646,F325LRSH1130,414.0,863.9,276,LR,2025-04-17,1.5,Issued,2025-04-18 00:00:00,,2025-04-21,12:50:00,267.00221238938053,,482.74,145,1.756,1.808,499.00800000000004,"Trade show consumption not advised to manufacturing, Bulk as Bigger repeat size & high shrinkage",2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000091374,LRSFG0409SL1,LRSFNSLFA98646,F523LRSH2819,11.04,7480.481,Trim,LR,2025-04-17,0.04,Issued,2025-04-18 00:00:00,,2025-04-21,12:50:00,267.00221238938053,,4.005033185840708,,,0.015,,,2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000091375,LRSFG0409SL1,LRSFSSLFQ27706,F325LRSH1130,450.0,863.9,300,LR,2025-04-17,1.5,Issued,2025-04-18 00:00:00,,2025-04-21,12:50:00,210.23717595146167,,381.15999999999997,145,1.76,1.813,543.9,"Trade show consumption not advised to manufacturing, Bulk as Bigger repeat size & high shrinkage",2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000091375,LRSFG0409SL1,LRSFSSLFQ27706,F523LRSH2819,12.0,7480.481,300,LR,2025-04-17,0.04,Issued,2025-04-18 00:00:00,,2025-04-21,12:50:00,210.23717595146167,,3.153557639271925,,,0.015,4.5,,2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000091376,LRSFG0358SL1,LRSFSSLP997775,F524LRSH4542,418.5,403.1,279,LR,2025-04-17,1.5,Issued,2025-04-18 00:00:00,,2025-04-21,09:41:00,244.15505754088431,,403.1,145,1.603,1.651,460.629,"Trade show consumption not advised to manufacturing, Bulk as 12 cm repeat checks",2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000091376,LRSFG0358SL1,LRSFSSLP997775,F523LRSH2819,13.95,7480.481,Trim,LR,2025-04-17,0.05,Issued,2025-04-18 00:00:00,,2025-04-21,09:41:00,244.15505754088431,,3.6623258631132645,,,0.015,,,2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000091514,AHSFG0402RG,AHSFCRGF569074,F320AHDR3163,256.443,1553.8,209,AH,2025-04-17,1.227,Issued,2025-04-18 00:00:00,,2025-04-19, 09:18,209.0,,257.697,136.5,1.197,1.233,257.697,Trade show consumption achieved,2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000091516,AHSFG0208RG,AHSFCRGFH61698,F322AHSH4332,920.75,1565.513,635,AH,2025-04-17,1.45,Issued,2025-04-18 00:00:00,,2025-04-19, 09:18,635.0,,822.96,146,1.271,1.296,822.96,Trade show consumption not advised to manufacturing,2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000091749,LASFG0008SL,LASFASLF870758,F523LYSH1433,1570.35,2061.8,1083,LY,2025-04-18,1.45,Issued,2025-04-19 00:00:00,,2025-04-21,09:57:00,1107.821428571429,,1550.9500000000003,135,1.386,1.4,1516.1999999999998,Trade show consumption achieved,2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000091886,LASFG0011SS,LASFASSFE45494,F525LASH1231,289.07,1054.3,211,LA,2025-04-18,1.37,Issued,2025-04-19 00:00:00,,2025-04-21,10:09:00,211.0,,288.648,143,1.329,1.368,288.648,Trade show consumption achieved,2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000091676,YSDSH1548E,"AW25 M4011047A LOGGER CHECK ORANGE, 2XL",FYSDSH1702E,1075.32,3861.56,618,Ex,2025-04-18,1.74,Issued,2025-04-22 00:00:00,,2025-04-22,15:15:00,618.0,,1087.68,143,1.72,1.76,1087.68,"1.Costed advised as 142 width, but actual 143  width / Costed advised as 5X5 shrinkage, but actual  4X2/4X3 shrinkage ",2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000091676,YSDSH1548E,"AW25 M4011047A LOGGER CHECK ORANGE, 2XL",FYSDSH1526E,58.71,1869.16,Trim,Ex,2025-04-18,0.095,Issued,2025-04-22 00:00:00,,2025-04-22,15:15:00,618.0,,58.71,,,0.095,,,2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000091677,YSDSH1550E,"AW25 M4011047A PEYTON CHECK NAVY, 2XL",FYSDSH1718E,1656.48,6842.64,952,Ex,2025-04-18,1.74,Issued,2025-04-19 00:00:00,,2025-04-21,12:57:00,952.0,,1646.96,143,1.69,1.73,1646.96,"1.Costed advised as 142 width, but actual 143  width / Costed advised as 5X5 shrinkage, but actual  2.5X3 shrinkage ",2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000091677,YSDSH1550E,"AW25 M4011047A PEYTON CHECK NAVY, 2XL",FYSDSH1526E,90.44,1869.16,Trim,Ex,2025-04-18,0.095,Issued,2025-04-19 00:00:00,,2025-04-21,12:57:00,952.0,,90.44,,,0.095,,,2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000092478,LYSHG0585SM,LYSHASMPR74118,F325LYSH3257,362.666,844.924,1217,LY,2025-04-21,0.298,Issued,2025-04-22 00:00:00,,2025-04-23,12:40:00,1217.0,,357.798,1.69,0.291,0.294,357.798,Trade show consumption achieved,2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000092629,PEKWG0069RG,PEKWORGPT67831,F323PEKP7431,53.35,611.49,194,PE,2025-04-21,0.275,Issued,2025-04-22 00:00:00,,2025-04-23,10:10:00,192.0,,46.848,1.77,0.237,0.244,47.336,Trade show consumption not advised to manufacturing,2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000092655,VDCFG0001SRG,VDCFERGF480383,F525VDSH7704,651.0,2415.4,651,VD,2025-04-22,1.0,Issued,,,2025-04-24,13:00:00,650.9988385598142,,1121.02,147/148,1.688,1.722,1121.022,"Trade show consumption not advised to manufacturing, Bom error /  bulk as Ago zonal marker",2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-24,600000092723,LRSHG0328SL1,LRSHNSLFN02819,F325LRSH4473,923.0,1440.9,710,LR,2025-04-22,1.3,Issued,2025-04-23 00:00:00,,2025-04-23,16:35:00,710.0,,945.72,144/145,1.306,1.332,945.72,Trade show consumption achieved,2025-04-24,07:10:00,08:35:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-25,600000090171,LASFG0005SS,LASFASSPG27562,F524LASH2544,387.5,1652.7,250,LA,2025-03-28,1.55,Issued,2025-03-29 00:00:00,,2025-04-05,09:19:00,250.0,,417.75,132 / 134,1.622,1.671,417.75,"Costed advised as 139 width, but bulk as 132/134 width/small order qty",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000090391,YSDSH1507E,"AW25 W4010500A BURGUNDY CHECK, 16",FYSDSH1712E,781.44,3224.7,407,EX,2025-04-02,1.92,Issued,2025-04-23 00:00:00,,2025-04-24,11:25:00,407.00000000000006,,789.58,143,1.9,1.94,789.5799999999999,,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000090684,VWSFG0655RG,VWSFCRGF398085,F523VWSH6166,287.5,597.0,250,VW,2025-04-05,1.15,Issued,2025-04-07 00:00:00,,2025-04-08, 10:23,268.79222972972974,,318.25,145,1.15,1.184,296.0,Trade show consumption achieved,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000090962,AHTSG0485RG,AHTSCRGFA80400,F1AWS00683,1603.92,5179.021,1304,AW,2025-04-10,1.23,Issued,2025-04-11 00:00:00,,2025-04-11,17:15:00,1304.0018399264031,,1417.45,145,1.077,1.087,1417.4479999999999,Trade show consumption not advised to manufacturing,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091230,YSDSH1584E,"AW25 M4011014A LAUREN NAVY, S",FYSDSH1488E,263.98,3198.9,134,EX,2025-04-14,1.97,Issued,2025-04-21 00:00:00,,2025-04-24,13:38:00,134.0,,249.24,148.5,1.81,1.86,249.24,"1.Costed advised as 142 width,but actual 148.5  width / Costed advised as 5X5 shrinkage, but actual 3X2.5 / 4X2.5 shrinkage / Costed advised extra frnt plkt ,but actual bulk extra frnt plkt removed confirmed by Sathish master",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091230,YSDSH1584E,"AW25 M4011014A LAUREN NAVY, S",FYSDSH1489E,37.52,460.4,Trim,EX,2025-04-14,0.28,Issued,2025-04-21 00:00:00,,2025-04-24,13:38:00,134.0,,36.18,,,0.27,,,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091231,YSDSH1584E,"AW25 M4011014A LAUREN NAVY, M",FYSDSH1488E,325.05,3198.9,165,EX,2025-04-14,1.97,Issued,2025-04-21 00:00:00,,2025-04-24,13:38:00,165.0,,305.25,148.5,1.79,1.85,305.25,".Costed advised as 142 width,but actual 148.5  width / Costed advised as 5X5 shrinkage, but actual 3X2.5 / 4X2.5 shrinkage / Costed advised extra frnt plkt ,but actual bulk extra frnt plkt removed confirmed by Sathish master",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091231,YSDSH1584E,"AW25 M4011014A LAUREN NAVY, M",FYSDSH1489E,46.2,460.4,Trim,EX,2025-04-14,0.28,Issued,2025-04-21 00:00:00,,2025-04-24,13:38:00,165.0,,44.550000000000004,,,0.27,,,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091232,YSDSH1584E,"AW25 M4011014A LAUREN NAVY, XL",FYSDSH1488E,291.56,3198.9,148,EX,2025-04-14,1.97,Issued,2025-04-21 00:00:00,,2025-04-24,13:38:00,148.0,,269.36,148.5,1.77,1.82,269.36,"1.Costed advised as 142 width,but actual 148.5  width / Costed advised as 5X5 shrinkage, but actual 3X2.5 / 4X2.5 shrinkage / Costed advised extra frnt plkt ,but actual bulk extra frnt plkt removed confirmed by Sathish master",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091232,YSDSH1584E,"AW25 M4011014A LAUREN NAVY, XL",FYSDSH1489E,41.44,460.4,Trim,EX,2025-04-14,0.28,Issued,2025-04-21 00:00:00,,2025-04-24,13:38:00,148.0,,39.96,,,0.27,,,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091233,YSDSH1584E,"AW25 M4011014A LAUREN NAVY, S",FYSDSH1488E,1146.54,3198.9,582,EX,2025-04-14,1.97,Issued,2025-04-21 00:00:00,,2025-04-24,13:38:00,582.0,,1059.24,148.5,1.78,1.82,1059.24,"1.Costed advised as 142 width,but actual 148.5  width / Costed advised as 5X5 shrinkage, but actual 3X2.5 / 4X2.5 shrinkage / Costed advised extra frnt plkt ,but actual bulk extra frnt plkt removed confirmed by Sathish master",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091233,YSDSH1584E,"AW25 M4011014A LAUREN NAVY, S",FYSDSH1489E,162.96,460.4,Trim,EX,2025-04-14,0.28,Issued,2025-04-21 00:00:00,,2025-04-24,13:38:00,582.0,,157.14000000000001,,,0.27,,,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091107,YSDSH1547E,"AW25 M4011047A FRONTIER CHECK OLIVE G, L",FYSDSH1704E,1139.268,2450.068,654,EX,2025-04-12,1.742,Issued,2025-04-22 00:00:00,,2025-04-22,16:06:00,654.0,,1151.04,144,1.72,1.76,1151.04,"Costed advised as 142 width, but actual 144  width /Costed advised as 5X5 shrinkage, but actual   3X3 / 4X3  shrinkage ",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091107,YSDSH1547E,"AW25 M4011047A FRONTIER CHECK OLIVE G, L",FYSDSH1526E,62.13,2429.375,Trim,EX,2025-04-12,0.095,Issued,2025-04-22 00:00:00,,2025-04-22,16:06:00,654.0,,62.13,,,0.095,,,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091457,VWTSG1690RG,VWTSCRGBO67367,F320VWSH5161,490.5,1430.8,450,VW,2025-04-17,1.09,Issued,2025-04-18 00:00:00,,2025-04-19,15:57:00,450.0,,513.9,145,1.112,1.142,513.9,Trade show consumption not advised to manufacturing,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091705,VWSFG0301RG,VWSFCRGB623771,F1VWS1090,1000.0,1999.77,800,VW,2025-04-18,1.25,Issued,2025-04-19 00:00:00,,2025-04-19,15:22:00,800.0,,983.2,134/140,1.205,1.229,983.2,Trade show consumption achieved,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091837,LASFG0011SS,LASFASSPJ27267,F324LYSH2611,1315.28,1306.1,802,LY,2025-04-18,1.64,Issued,2025-04-19 00:00:00,,2025-04-21,11:20:00,823.5182849936947,,1306.1,134,1.555,1.586,1271.972,Bulk as pinning marker,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091368,YSDSH1589E,"AW25 W4010565A BLUE PINK STRIPE, 10",FYSDSH1787E,1173.05,4595.18,809,Ex,2025-04-18,1.45,Issued,2025-04-24 00:00:00,,2025-04-24,17:46:00,809.0,35.676899999999996,1189.23,142,1.44,1.47,1189.23,"Costed advised as 3X3 shrinkage, but actual 5X3 shrinkage",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091369,YSDSH1589E,"AW25 W4010565A BLUE PINK STRIPE, 10",FYSDSH1787E,507.5,4595.18,350,Ex,2025-04-18,1.45,Issued,2025-04-24 00:00:00,,2025-04-24,17:46:00,350.0,15.54,518.0,142,1.44,1.48,518.0,"Costed advised as 3X3 shrinkage, but actual 5X3 shrinkage",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091800,YSDSH1522E,"AW25 M4011042A LAUREN NAVY SHADOW G, 2XL",FYSDSH1733E,498.08,4571.52,283,Ex,2025-04-18,1.76,Issued,2025-04-22 00:00:00,,2025-04-24, 17:28,283.0,,500.91,140,1.73,1.77,500.91,small order qty,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091801,YSDSH1522E,"AW25 M4011042A LAUREN NAVY SHADOW G, 2XL",FYSDSH1733E,239.36,4571.52,136,Ex,2025-04-18,1.76,Issued,2025-04-22 00:00:00,,2025-04-24, 17:28,136.0,,240.72,140,1.73,1.77,240.72,small order qty,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091820,YSDSH1589E,"AW25 W4010565A BLUE PINK STRIPE, 12",FYSDSH1787E,446.6,4595.18,308,Ex,2025-04-18,1.45,Issued,2025-04-24 00:00:00,,2025-04-24,17:46:00,308.0,13.675199999999998,455.84,142,1.44,1.48,455.84,"Costed advised as 3X3 shrinkage, but actual 5X3 shrinkage",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091821,YSDSH1589E,"AW25 W4010565A BLUE PINK STRIPE, 10",FYSDSH1787E,134.85,4595.18,93,Ex,2025-04-18,1.45,Issued,2025-04-24 00:00:00,,2025-04-24,17:46:00,93.0,4.2129,140.43,142,1.44,1.51,140.43,"Costed advised as 3X3 shrinkage, but actual 5X3 shrinkage",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091853,YSDSH1593E,"AW25 W4010565A PUNCH PINK, 10",FYSDSH1790E,126.04,2104.4,92,Ex,2025-04-18,1.37,Issued,2025-04-23 00:00:00,,2025-04-23,15:35:00,92.00000000000001,,128.8,140,1.33,1.4,128.79999999999998,"Costed advised as 142 width, but actual 140  width /Costed advised as 3X3 shrinkage, but actual 4X2 shrinkage ",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091854,YSDSH1593E,"AW25 W4010565A PUNCH PINK, 10",FYSDSH1790E,889.13,2104.4,649,Ex,2025-04-18,1.37,Issued,2025-04-23 00:00:00,,2025-04-23,15:35:00,649.0,15.0,902.11,140,1.36,1.39,902.1099999999999,"Costed advised as 142 width, but actual 140  width /Costed advised as 3X3 shrinkage, but actual 4X2 shrinkage ",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000091855,YSDSH1593E,"AW25 W4010565A PUNCH PINK, 10",FYSDSH1790E,445.25,2104.4,325,Ex,2025-04-18,1.37,Issued,2025-04-23 00:00:00,,2025-04-23,15:35:00,325.0,,455.0,140,1.36,1.4,454.99999999999994,"Costed advised as 142 width, but actual 140  width /Costed advised as 3X3 shrinkage, but actual 4X2 shrinkage ",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000092378,LRSFG0409SL1,LRSFNSLF522449,F325LRSH1129,1186.5,1180.8,791,LR,2025-04-21,1.5,Issued,2025-04-24 00:00:00,,2025-04-24,16:37:00,668.8319088319089,,1173.8,143/144,1.721,1.755,1388.205,"Trade show consumption not advised to manufacturing, bulk as bigger repeat size & high shrinkage",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000092378,LRSFG0409SL1,LRSFNSLF522449,F523LRSH2819,31.64,7377.531,Trim,LR,2025-04-21,0.04,Issued,2025-04-24 00:00:00,,2025-04-24,16:37:00,668.8319088319089,,10.032478632478632,,,0.015,,,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000092486,LYSFG0617SL,LYSFCSLPO69696,F325LYSH6860,1834.41,4306.6,1301,LY,2025-04-21,1.41,Issued,2025-04-22 00:00:00,,2025-04-22, 17:01,1301.0022953328235,,1700.41,151,1.294,1.307,1700.407,"Costed advised as 139 width, but bulk as 151 width",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000092555,LRSFG0356SL1,LRSFCSLPE10483,F320LRSH5777,2100.0,3385.891,1400,LR,2025-04-21,1.5,Issued,2025-04-22 00:00:00,,2025-04-23,11:43:00,1400.0,18.9,2051.0,143,1.45,1.465,2051.0,Trade show consumption not advised to manufacturing,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000092555,LRSFG0356SL1,LRSFCSLPE10483,F523LRSH2819,70.0,7357.681,Trim,LR,2025-04-21,0.05,Issued,2025-04-22 00:00:00,,2025-04-23,11:43:00,1400.0,,21.0,,,0.015,,,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000092630,PEKWG0069RG,PEKWWRGFA29441,F324PEKP5861,516.49,521.749,1781,PE,2025-04-21,0.29,Issued,2025-04-22 00:00:00,,2025-04-25,09:01:00,1635.576802507837,,521.749,2.38,0.316,0.319,568.139,"Trade show consumption not advised to manufacturing, Bulk as 2.6cm weft stripes",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000092763,VHSFG0262SL,VHSFVSLBQ43026,F324VHSH4946,119.79,527.7,363,VH,2025-04-22,0.33,Issued,2025-04-23 00:00:00,,2025-04-25,11:03:00,363.0,,119.79,1.32,0.321,0.33,119.79,Trade show consumption achieved,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000092852,VHSFG0262SL,VHSFVSLBE42549,F324VHSH4945,121.44,534.35,368,VH,2025-04-22,0.33,Issued,2025-04-23 00:00:00,,2025-04-25,11:03:00,367.99999999999994,,120.704,1.3,0.319,0.328,120.70400000000001,Trade show consumption achieved,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000092662,VWSFG0659RG,VWSFFRGPG04664,F325VWSH5869,1725.6,1719.6,1438,VW,2025-04-23,1.2,Issued,2025-04-24 00:00:00,,2025-04-24,17:24:00,1519.0812720848057,,1719.6,145/146,1.112,1.132,1627.8159999999998,Trade show consumption not advised to manufacturing,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000092779,ASSFG0697KT,ASSFMKTPZ43287,F325ASSH1548,1000.0,1774.086,1000,AS,2025-04-23,1.0,Issued,2025-04-24 00:00:00,,2025-04-24,15:41:00,1000.0,37.2,372.0,1.5,0.364,0.372,372.0,Trade show consumption not advised to manufacturing / Csv marker,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000093003,LRSHG0328SL1,LRSHNSLF800450,F325LRSH7441,1062.0,1051.8,885,LR,2025-04-23,1.2,Issued,2025-04-24 00:00:00,,2025-04-24, 13:51,832.7790973871735,,1051.8,141,1.238,1.263,1117.7549999999999,Bulk as All garment one way / costed advised as Nowash but bulk as 0x1 shrinkage,2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000093004,LRSHG0380SL1,LRSHNSLH533163,F325LRSH7443,1075.76,1065.4,904,LR,2025-04-23,1.19,Issued,2025-04-24 00:00:00,,2025-04-24,13:10:00,947.0222222222224,,1065.4,144,1.102,1.125,1017.0,"Costed advised as 139 width, but bulk as 144 width / Ago",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000093013,LRSHG0380SL1,LRSHNSLHH13042,F325LRSH7446,1547.0,1653.0,1300,LR,2025-04-23,1.19,Issued,2025-04-24 00:00:00,,2025-04-24,12:50:00,1444.93006993007,,1653.0,145/146,1.133,1.144,1487.1999999999998,"Costed advised as 139 width, but bulk as 145/146 width",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
2025-04-25,600000093015,LRSHG0380SL1,LRSHNSLHK91571,F325LRSH7445,1169.77,1161.7,983,LR,2025-04-23,1.19,Issued,2025-04-24 00:00:00,,2025-04-24,17:00:00,1044.6942446043165,,1161.7,144/146,1.101,1.112,1093.096,"Costed advised as 139 width, but bulk as 144/146 width",2025-04-25,07:10:00,09:15:00,02:05:00,2 to 3 Hour,With In TPT,Released,,
