Fabric code,Inward Date,Priority,Priority.1,MIGO NO,MIGO Date,Security inward no,Security inward date,LR no.,LR Date,Transporter Name,Inv numb,Invoice Date,Invoice-No. of Rolls,Invoice Qty,Supplier Name ,Fabric Composition,GC / Non GC,PO Number,DA NO,Product,Brand,Sub Brand,UOM,Knit/Woven,FDR-Qty,FDR-NO,Wip Status,Inspection Date,Name of inspector,Inspection Report no.,Inspected roll,Fabric Quantity (Inspected),Inspection Result,PO Width,Avg WIDTH,% Between ActWidth vs PO Width,No of Shade Group,CSV Observation,Lab Test Status,GRN Qty,GRN No.,GRN Date,GRN lead time,Total Fabric Quantity Under FRA,FRA No.,Fra Raised Date,FRA Closure Date,FRA Closure Lead Time,Reason for Delay in GRN,Fabric Quantity (FRA With EC),% EC Approved,Approved By (FRA With EC),Fabric Quantity - RTS,Farbic RTS Date ,RTS Doc no.,RTS LR no.,Sourcing Person ,Date of Invoice Submission to Parking Team ,Type of fabric,REMARKS,GIR,PO ISSUES
F325LYSH3383,2025-04-02,,,5005713677.0,2025-04-02,79 / 02.04.2025,2025-04-02,897288,2025-03-25 00:00:00,FLYWING CARGO,SDI2442048,2025-03-24 00:00:00,16.0,2062.0,ARVIND LTD,,GC,3310048660,ABFRL,SHIRT FABRIC,HOLP,LY,M,Woven,,,GRN Done,2025-04-05 00:00:00,Bijay,7969.0,5.0,1290.0,Pass,,149.0,,3.0,,Pass,2062.0,,2025-04-05,3,,,,,,Within TPT,,,,,,,,,2025-04-07 00:00:00,Print,,0.0,
F325LYSH3530,2025-04-02,,,5005713945.0,2025-04-02,80 /02.04.2025,2025-04-02,897289,2025-03-25 00:00:00,FLYWING CARGO,SDI2442049,2025-03-24 00:00:00,24.0,2933.0,ARVIND LTD,,GC,3310048506,ABFRL,SHIRT FABRIC,HOLP,LY,M,Woven,,,GRN Done,2025-04-03 00:00:00,Rakesh,8460.0,5.0,665.0,Pass,,144.0,,1.0,,Pass,2933.0,,2025-04-05,3,,,,,,Within TPT,,,,,,,,,2025-04-07 00:00:00,Print,,0.0,
F325VWSH307,2025-04-02,,,5005713486.0,2025-04-02,82 / 02.04.2025,2025-04-02,897412,2025-03-25 00:00:00,FLYWING CARGO,SDI2442105,2025-03-24 00:00:00,14.0,1021.0,ARVIND LTD,,GC,3310044423,ABFRL,SHIRT FABRIC,VHWW,VW,M,Woven,,,GRN Done,2025-04-05 00:00:00,,8507.0,,,,,140.0,,2.0,,Pass,1021.0,,2025-04-05,3,,,,,,Within TPT,,,,,,,,,2025-04-07 00:00:00,Yarndyed,,0.0,
F325LPSH5078,2025-04-02,,,5005713673.0,2025-04-02,99 / 02.04.2025,2025-04-02,897423,2025-03-26 00:00:00,FLYWING CARGO,SDI2442253,2025-03-25 00:00:00,17.0,2502.0,ARVIND LTD,,GC,3310048470,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-04-04 00:00:00,Bikram ,9135.0,5.0,820.0,Pass,,145.0,,2.0,,Pass,2502.0,,2025-04-11,9,2502.0,200007848,2025-04-05,2025-04-11,,FRA clousre Delay,,,,,,,,Vaibhav,2025-04-12 00:00:00,Print,,0.0,
F323LPSH6027,2025-04-02,,,5005713485.0,2025-04-02,100 / 02.04.2025,2025-04-02,897419,2025-03-26 00:00:00,FLYWING CARGO,SDI2442249,2025-03-25 00:00:00,11.0,1514.0,ARVIND LTD,,GC,3310048429,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-04-04 00:00:00,Prabhakar,8905.0,2.0,573.0,Pass,,149.0,,,,Pass,1514.0,,2025-04-05,3,,,,,,Within TPT,,,,,,,,,2025-04-07 00:00:00,Print,,0.0,
F325LPSH2951,2025-04-02,,,5005713483.0,2025-04-02,101 / 02.04.2025,2025-04-02,897420,2025-03-26 00:00:00,FLYWING CARGO,SDI2442250,2025-03-25 00:00:00,14.0,762.0,ARVIND LTD,,GC,3310041964,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-04-04 00:00:00,Bijay,7965.0,3.0,359.0,Reject,,148.0,,3.0,,Pass,762.0,,2025-04-08,6,762.0,200007863,2025-04-05,2025-04-07,,FRA within TPT ,762.0,4.0,,,,,,Vaibhav,2025-04-09 00:00:00,Print,,0.0,
F321LYSH3060,2025-04-02,,,5005713481.0,2025-04-02,102 / 02.04.2025,2025-04-02,897421,2025-03-26 00:00:00,FLYWING CARGO,SDI2442251,2025-03-25 00:00:00,24.0,3791.0,ARVIND LTD,,GC,3310048498,ABFRL,SHIRT FABRIC,HOLP,LY,M,Woven,,,GRN Done,2025-04-05 00:00:00,Kamala,9058.0,5.0,467.0,Reject,,142.0,,1.0,,Pass,3791.0,,2025-04-08,6,3791.0,200007864,2025-04-05,2025-04-08,,FRA within TPT ,128.0,5.0,,,,,,Vaibhav,2025-04-09 00:00:00,Plain,,0.0,
F325LYSH3039,2025-04-02,,,5005714021.0,2025-04-02,105 / 02.04.2025,2025-04-02,897422,2025-03-26 00:00:00,FLYWING CARGO,SDI2442252,2025-03-25 00:00:00,9.0,1279.0,ARVIND LTD,,GC,3310048666,ABFRL,SHIRT FABRIC,HOLP,LY,M,Woven,,,GRN Done,2025-04-04 00:00:00,Bijay,8906.0,3.0,553.0,Pass,,147.0,,3.0,,Pass,1279.0,,2025-04-05,3,,,,,,Within TPT,,,,,,,,,2025-04-07 00:00:00,Print,,0.0,
F325LYSH3544,2025-04-02,,,5005713674.0,2025-04-02,98 / 02.04.2025,2025-04-02,897446,2025-03-27 00:00:00,FLYWING CARGO,SDI2442448,2025-03-26 00:00:00,15.0,1600.0,ARVIND LTD,,GC,3310048687,ABFRL,SHIRT FABRIC,HOLP,LY,M,Woven,,,GRN Done,2025-04-05 00:00:00,Ujjwal,8038.0,3.0,549.0,Pass,,149.0,,2.0,,Pass,1600.0,,2025-04-07,5,1600.0,400004918,2025-04-05,2025-04-07,,FDR within TPT,,,,,,,,,2025-04-08 00:00:00,Print,,0.0,
F325LPSH7147,2025-04-02,,,5005713487.0,2025-04-02,103 / 02.04.2025,2025-04-02,883525,2025-03-25 00:00:00,FLYWING CARGO,SI24009136,2025-03-25 00:00:00,16.0,1507.2,GRASIM INDUSTRIES LTD,,GC,3310048494,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-03-04 00:00:00,,8506.0,,,,,146.0,,1.0,,Pass,1507.2,,2025-04-05,3,,,,,,Within TPT,,,,,,,,,2025-04-07 00:00:00,Plain,,0.0,
FYSDSH1609E,2025-04-02,,,5005709290.0,2025-04-02,31 / 02.04.2025,2025-04-02,SELF,SELF,PREMIER SPG,PDO24011892,2025-03-31 00:00:00,28.0,2280.0,PREMIER SPG AND WVG MILLS PVT LTD,,NON GC,3320005317,ABFRL,SHIRT FABRIC,EXPORT,SUPER DRY,M,Woven,,,GRN Done,2025-04-04 00:00:00,Bijay,7967.0,3.0,217.0,Pass,,152.0,,,,Pass,2280.0,,2025-04-04,2,,,,,,Within TPT,,,,,,,,,,Stripes,,0.0,
F325ALSH1280,2025-04-02,,,5005709153.0,2025-04-02,30 / 20.04.2025,2025-04-02,SELF,SELF,PREMIER SPG,PDO24011880,2025-03-31 00:00:00,12.0,1426.0,PREMIER SPG AND WVG MILLS PVT LTD,,NON GC,3310057657,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-04-05 00:00:00,Ujjwal,809.0,3.0,362.0,Reject,,146.0,,2.0,,Pass,1426.0,,2025-04-05,3,,,,,,Within TPT,,,,,,,,,2025-04-07 00:00:00,Yarndyed,,0.0,
F325ALSH1279,2025-04-02,,,5005709157.0,2025-04-02,29 / 02.04.2025,2025-04-02,SELF,SELF,PREMIER SPG,PDO24011879,2025-03-31 00:00:00,10.0,1295.0,PREMIER SPG AND WVG MILLS PVT LTD,,NON GC,3310057656,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-04-04 00:00:00,Rakesh,8461.0,3.0,47.0,Pass,,146.0,,6.0,,Pass,1295.0,,2025-04-07,5,1295.0,200007866,2025-04-05,2025-04-07,,FRA within TPT ,,,,,,,,Sweetan,2025-04-08 00:00:00,Yarndyed,,0.0,
FYSDSH1790E,2025-04-02,,,5005709291.0,2025-04-02,28 / 02.04.2025,2025-04-02,SELF,SELF,PREMIER SPG,PDO24011893,2025-03-31 00:00:00,20.0,2106.0,PREMIER SPG AND WVG MILLS PVT LTD,,NON GC,3320005317,ABFRL,SHIRT FABRIC,EXPORT,SUPER DRY,M,Woven,,,GRN Done,2025-04-03 00:00:00,Kamala,9041.0,5.0,728.0,Pass,,143.0,,,,Pass,2106.0,,2025-04-03,1,,,,,,Within TPT,,,,,,,,,,Plain,,0.0,
FYSDSH1780E,2025-04-02,,,5005713843.0,2025-04-02,107 /02.04.2025,2025-04-02,SELF,SELF,PREMIER SPG,PDO24011894,2025-03-31 00:00:00,2.0,174.0,PREMIER SPG AND WVG MILLS PVT LTD,,NON GC,3220000564,ABFRL,SHIRT FABRIC,EXPORT,SUPER DRY,M,Woven,,,GRN Done,2025-04-04 00:00:00,Ujjwal,8263.0,2.0,174.0,Reject,,143.0,,,,Pass,174.0,,2025-04-04,2,,,,,,Within TPT,,,,,,,,,,Plain,,0.0,
TBLYRIBS0574N,2025-04-02,,,5005714537.0,2025-04-02,125 / 02.04.2025,2025-04-02,1525198,2025-02-28 00:00:00,RCPL,24-25/DD20516,2025-02-27 00:00:00,1.0,285.0,AARTI INTERNATIONAL LTD,,NON GC,3310052889,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,285.0,,2025-04-03,1,,,,,,Within TPT,,,,,,,,,2025-04-03 00:00:00,,,0.0,
TBLYRIBS0568N,2025-04-02,,,5005714537.0,2025-04-02,125 / 02.04.2025,2025-04-02,1525198,2025-02-28 00:00:00,RCPL,24-25/DD20516,2025-02-27 00:00:00,,400.0,AARTI INTERNATIONAL LTD,,NON GC,3310052889,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,400.0,,2025-04-03,1,,,,,,Within TPT,,,,,,,,,2025-04-03 00:00:00,,,0.0,
TBLYRIBS0570N,2025-04-02,,,5005714537.0,2025-04-02,125 / 02.04.2025,2025-04-02,1525198,2025-02-28 00:00:00,RCPL,24-25/DD20516,2025-02-27 00:00:00,,325.0,AARTI INTERNATIONAL LTD,,NON GC,3310052889,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,325.0,,2025-04-03,1,,,,,,Within TPT,,,,,,,,,2025-04-03 00:00:00,,,0.0,
TBLYRIBS0571N,2025-04-02,,,5005714537.0,2025-04-02,125 / 02.04.2025,2025-04-02,1525198,2025-02-28 00:00:00,RCPL,24-25/DD20516,2025-02-27 00:00:00,,149.0,AARTI INTERNATIONAL LTD,,NON GC,3310052889,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,149.0,,2025-04-03,1,,,,,,Within TPT,,,,,,,,,2025-04-03 00:00:00,,,0.0,
TBLYRIBS0575N,2025-04-02,,,5005714537.0,2025-04-02,125 / 02.04.2025,2025-04-02,1525198,2025-02-28 00:00:00,RCPL,24-25/DD20516,2025-02-27 00:00:00,,1027.0,AARTI INTERNATIONAL LTD,,NON GC,3310052889,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,1027.0,,2025-04-03,1,,,,,,Within TPT,,,,,,,,,2025-04-03 00:00:00,,,0.0,
TBLYRIBS0576N,2025-04-02,,,5005714537.0,2025-04-02,125 / 02.04.2025,2025-04-02,1525198,2025-02-28 00:00:00,RCPL,24-25/DD20516,2025-02-27 00:00:00,,888.0,AARTI INTERNATIONAL LTD,,NON GC,3310052889,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,888.0,,2025-04-03,1,,,,,,Within TPT,,,,,,,,,2025-04-03 00:00:00,,,0.0,
TBLYRIBS0578N,2025-04-02,,,5005714537.0,2025-04-02,125 / 02.04.2025,2025-04-02,1525198,2025-02-28 00:00:00,RCPL,24-25/DD20516,2025-02-27 00:00:00,,287.0,AARTI INTERNATIONAL LTD,,NON GC,3310052889,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,287.0,,2025-04-03,1,,,,,,Within TPT,,,,,,,,,2025-04-03 00:00:00,,,0.0,
TBLYRIBS0579N,2025-04-02,,,5005714537.0,2025-04-02,125 / 02.04.2025,2025-04-02,1525198,2025-02-28 00:00:00,RCPL,24-25/DD20516,2025-02-27 00:00:00,,102.0,AARTI INTERNATIONAL LTD,,NON GC,3310052889,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,102.0,,2025-04-03,1,,,,,,Within TPT,,,,,,,,,2025-04-03 00:00:00,,,0.0,
TBLYRIBS0577N,2025-04-02,,,5005714537.0,2025-04-02,125 / 02.04.2025,2025-04-02,1525198,2025-02-28 00:00:00,RCPL,24-25/DD20516,2025-02-27 00:00:00,,637.0,AARTI INTERNATIONAL LTD,,NON GC,3310052889,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,637.0,,2025-04-03,1,,,,,,Within TPT,,,,,,,,,2025-04-03 00:00:00,,,0.0,
FYSNSU0266E,2025-04-03,,,5005726799.0,2025-04-03,35696 / 28.03.2025,2025-04-03,226,2025-03-26 00:00:00,TRDS TRANSPORT,2444ABF,2025-02-26 00:00:00,67.0,4924.0,HANGHOU HUAZHI TEXTILE CO LTD,,NON GC,3320004877,ABFRL,SHIRT FABRIC,EXPORT,S & N,M,Woven,,,GRN Done,2025-04-03 00:00:00,Bijay,7963.0,13.0,988.0,Pass,,160.0,,,,Pass,4924.0,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-07 00:00:00,Plain,,0.0,
FYSNSU0020E,2025-04-03,,,5005726927.0,2025-04-03,35697 / 28.03.2025,2025-04-03,224,2025-03-26 00:00:00,TRDS TRANSPORT,JS-25010,2025-02-17 00:00:00,60.0,2050.5,SHAOXING JISI TEXTILE CO LTD,,NON GC,3320004843,ABFRL,SHIRT FABRIC,EXPORT,S & N,M,Woven,,,GRN Done,2025-04-02 00:00:00,Bijay,7956.0,5.0,508.0,Pass,,150.0,,,,Pass,2050.5,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-07 00:00:00,Plain,,0.0,
FYSNSU0022E,2025-04-03,,,5005726927.0,2025-04-03,35697 / 28.03.2025,2025-04-03,224,2025-03-26 00:00:00,TRDS TRANSPORT,JS-25010,2025-02-17 00:00:00,,1050.0,SHAOXING JISI TEXTILE CO LTD,,NON GC,3320004843,ABFRL,SHIRT FABRIC,EXPORT,S & N,M,Woven,,,GRN Done,2025-04-02 00:00:00,Bijay,7958.0,3.0,298.0,Pass,,150.0,,,,Pass,1050.0,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-07 00:00:00,Plain,,0.0,
FYSNSU0023E,2025-04-03,,,5005726927.0,2025-04-03,35697 / 28.03.2025,2025-04-03,224,2025-03-26 00:00:00,TRDS TRANSPORT,JS-25010,2025-02-17 00:00:00,,1029.0,SHAOXING JISI TEXTILE CO LTD,,NON GC,3320004843,ABFRL,SHIRT FABRIC,EXPORT,S & N,M,Woven,,,GRN Done,2025-04-02 00:00:00,Kamala,9039.0,3.0,312.5,Pass,,151.0,,,,Pass,1029.0,,2025-04-07,4,1029.0,400004609,2025-04-04,2025-04-07,,FDR within TPT,,,,,,,,Logesh,2025-04-07 00:00:00,Plain,,0.0,
FYSNSU0218E,2025-04-03,,,5005726927.0,2025-04-03,35697 / 28.03.2025,2025-04-03,224,2025-03-26 00:00:00,TRDS TRANSPORT,JS-25010,2025-02-17 00:00:00,,1033.0,SHAOXING JISI TEXTILE CO LTD,,NON GC,3320004843,ABFRL,SHIRT FABRIC,EXPORT,S & N,M,Woven,,,GRN Done,2025-04-02 00:00:00,Bijay,7957.0,3.0,298.0,Pass,,151.0,,,,Pass,1033.0,,2025-04-07,4,1033.0,400004800,2025-04-04,2025-04-07,,FDR within TPT,,,,,,,,Logesh,2025-04-07 00:00:00,Plain,,0.0,
FYSNSU0249E,2025-04-03,,,5005726927.0,2025-04-03,35697 / 28.03.2025,2025-04-03,224,2025-03-26 00:00:00,TRDS TRANSPORT,JS-25010,2025-02-17 00:00:00,,1050.0,SHAOXING JISI TEXTILE CO LTD,,NON GC,3320004843,ABFRL,SHIRT FABRIC,EXPORT,S & N,M,Woven,,,GRN Done,2025-03-29 00:00:00,Basudev,8260.0,3.0,329.0,Pass,,151.0,,,,Pass,1050.0,,2025-04-07,4,1050.0,400004608,2025-04-04,2025-04-07,,FDR within TPT,,,,,,,,Logesh,2025-04-07 00:00:00,Plain,,0.0,
TBLRRIBS0194N,2025-04-03,,,5005719675.0,2025-04-03,240 / 03.04.2025,2025-04-03,1525167,2025-02-25 00:00:00,RCPL,24-25/DD20252,2025-02-25 00:00:00,,164.0,AARTI INTERNATIONAL LTD,,NON GC,3310053416,ABFRL,SHIRT FABRIC,HOLP,LRRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,164.0,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-04 00:00:00,,,0.0,
TBLRRIBS0195N,2025-04-03,,,5005719675.0,2025-04-03,240 / 03.04.2025,2025-04-03,1525167,2025-02-25 00:00:00,RCPL,24-25/DD20252,2025-02-25 00:00:00,,655.0,AARTI INTERNATIONAL LTD,,NON GC,3310053416,ABFRL,SHIRT FABRIC,HOLP,LRRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,655.0,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-04 00:00:00,,,0.0,
TBLRRIBS0199N,2025-04-03,,,5005719675.0,2025-04-03,240 / 03.04.2025,2025-04-03,1525167,2025-02-25 00:00:00,RCPL,24-25/DD20252,2025-02-25 00:00:00,,120.0,AARTI INTERNATIONAL LTD,,NON GC,3310053416,ABFRL,SHIRT FABRIC,HOLP,LRRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,120.0,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-04 00:00:00,,,0.0,
TBLRRIBS0196N,2025-04-03,,,5005719675.0,2025-04-03,240 / 03.04.2025,2025-04-03,1525167,2025-02-25 00:00:00,RCPL,24-25/DD20252,2025-02-25 00:00:00,,723.0,AARTI INTERNATIONAL LTD,,NON GC,3310053416,ABFRL,SHIRT FABRIC,HOLP,LRRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,723.0,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-04 00:00:00,,,0.0,
TBLRRIBS0197N,2025-04-03,,,5005719675.0,2025-04-03,240 / 03.04.2025,2025-04-03,1525167,2025-02-25 00:00:00,RCPL,24-25/DD20252,2025-02-25 00:00:00,,512.0,AARTI INTERNATIONAL LTD,,NON GC,3310053416,ABFRL,SHIRT FABRIC,HOLP,LRRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,512.0,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-04 00:00:00,,,0.0,
TBLRRIBS0198N,2025-04-03,,,5005719675.0,2025-04-03,240 / 03.04.2025,2025-04-03,1525167,2025-02-25 00:00:00,RCPL,24-25/DD20252,2025-02-25 00:00:00,,257.0,AARTI INTERNATIONAL LTD,,NON GC,3310053416,ABFRL,SHIRT FABRIC,HOLP,LRRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,257.0,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-04 00:00:00,,,0.0,
TBLRRIB0084N,2025-04-03,,,5005719675.0,2025-04-03,240 / 03.04.2025,2025-04-03,1525167,2025-02-25 00:00:00,RCPL,24-25/DD20252,2025-02-25 00:00:00,,4811.0,AARTI INTERNATIONAL LTD,,NON GC,3310053416,ABFRL,SHIRT FABRIC,HOLP,LRRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,4811.0,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-04 00:00:00,,,0.0,
TBLRRIB0087N,2025-04-03,,,5005719677.0,2025-04-03,242 / 03.04.2025,2025-04-03,1525167,2025-02-25 00:00:00,RCPL,24-25/DD20253,2025-02-25 00:00:00,,2597.0,AARTI INTERNATIONAL LTD,,NON GC,3310053419,ABFRL,SHIRT FABRIC,HOLP,LRRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,2597.0,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-04 00:00:00,,,0.0,
TBLRRIBS0212N,2025-04-03,,,5005719677.0,2025-04-03,242 / 03.04.2025,2025-04-03,1525167,2025-02-25 00:00:00,RCPL,24-25/DD20253,2025-02-25 00:00:00,,92.0,AARTI INTERNATIONAL LTD,,NON GC,3310053419,ABFRL,SHIRT FABRIC,HOLP,LRRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,92.0,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-04 00:00:00,,,0.0,
TBLRRIBS0213N,2025-04-03,,,5005719677.0,2025-04-03,242 / 03.04.2025,2025-04-03,1525167,2025-02-25 00:00:00,RCPL,24-25/DD20253,2025-02-25 00:00:00,,328.0,AARTI INTERNATIONAL LTD,,NON GC,3310053419,ABFRL,SHIRT FABRIC,HOLP,LRRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,328.0,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-04 00:00:00,,,0.0,
TBLRRIBS0214N,2025-04-03,,,5005719677.0,2025-04-03,242 / 03.04.2025,2025-04-03,1525167,2025-02-25 00:00:00,RCPL,24-25/DD20253,2025-02-25 00:00:00,,401.0,AARTI INTERNATIONAL LTD,,NON GC,3310053419,ABFRL,SHIRT FABRIC,HOLP,LRRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,401.0,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-04 00:00:00,,,0.0,
TBLRRIBS0215N,2025-04-03,,,5005719677.0,2025-04-03,242 / 03.04.2025,2025-04-03,1525167,2025-02-25 00:00:00,RCPL,24-25/DD20253,2025-02-25 00:00:00,,274.0,AARTI INTERNATIONAL LTD,,NON GC,3310053419,ABFRL,SHIRT FABRIC,HOLP,LRRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,274.0,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-04 00:00:00,,,0.0,
TBLRRIBS0217N,2025-04-03,,,5005719677.0,2025-04-03,242 / 03.04.2025,2025-04-03,1525167,2025-02-25 00:00:00,RCPL,24-25/DD20253,2025-02-25 00:00:00,,64.0,AARTI INTERNATIONAL LTD,,NON GC,3310053419,ABFRL,SHIRT FABRIC,HOLP,LRRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,64.0,,2025-04-03,0,,,,,,Within TPT,,,,,,,,,2025-04-04 00:00:00,,,0.0,
F525ABSH5759,2025-04-03,,,5005719262.0,2025-04-03,184/03.04.2025,2025-04-03,SELF,SELF,PREMIER LLP,P500091W,2025-04-02 00:00:00,3.0,304.0,PREMIER FABRIC SOURCING LLP,,NON GC,3310058672,ABFRL,SHIRT FABRIC,HOAS,AB,M,Woven,,,GRN Done,2025-04-05 00:00:00,Rakesh,8469.0,2.0,244.0,Pass,,144.0,,1.0,,Pass,304.0,,2025-04-05,2,,,,,,Within TPT,,,,,,,,,2025-04-07 00:00:00,Plain,,0.0,
F525ABSH5761,2025-04-03,,,5005719261.0,2025-04-03,185/03.04.2025,2025-04-03,SELF,SELF,PREMIER LLP,P500092W,2025-04-02 00:00:00,3.0,302.0,PREMIER FABRIC SOURCING LLP,,NON GC,3310058683,ABFRL,SHIRT FABRIC,HOAS,AB,M,Woven,,,GRN Done,2025-04-05 00:00:00,Ujjwal,8046.0,2.0,242.0,Reject,,144.0,,1.0,,Pass,302.0,,2025-04-08,5,302.0,200007880,2025-04-07,2025-04-08,,FRA within TPT ,302.0,3.0,,,,,,Namdeo,2025-04-09 00:00:00,Plain,,0.0,
F525ABSH5763,2025-04-03,,,5005719263.0,2025-04-03,214/03.04.2025,2025-04-03,SELF,SELF,PREMIER LLP,P500093W,2025-04-02 00:00:00,3.0,304.0,PREMIER FABRIC SOURCING LLP,,NON GC,3310058694,ABFRL,SHIRT FABRIC,HOAS,AB,M,Woven,,,GRN Done,2025-04-05 00:00:00,Rakesh,8467.0,2.0,244.0,Pass,,147.0,,1.0,,Pass,304.0,,2025-04-05,2,,,,,,Within TPT,,,,,,,,,2025-04-07 00:00:00,Plain,,0.0,
F525ABSH5765,2025-04-03,,,5005719260.0,2025-04-03,186/03.04.2025,2025-04-03,SELF,SELF,PREMIER LLP,P500094W,2025-04-02 00:00:00,3.0,305.0,PREMIER FABRIC SOURCING LLP,,NON GC,3310058699,ABFRL,SHIRT FABRIC,HOAS,AB,M,Woven,,,GRN Done,2025-04-05 00:00:00,Bijay,7978.0,2.0,248.0,Pass,,144.0,,1.0,,Pass,305.0,,2025-04-05,2,,,,,,Within TPT,,,,,,,,,2025-04-07 00:00:00,Plain,,0.0,
F525ABSH5766,2025-04-03,,,5005719148.0,2025-04-03,187/03.04.2025,2025-04-03,SELF,SELF,PREMIER LLP,P500095W,2025-04-02 00:00:00,3.0,307.0,PREMIER FABRIC SOURCING LLP,,NON GC,3310058700,ABFRL,SHIRT FABRIC,HOAS,AB,M,Woven,,,GRN Done,2025-04-05 00:00:00,Rakesh,8468.0,2.0,246.0,Reject,,144.0,,1.0,,Pass,307.0,,2025-04-08,5,307.0,200007865,2025-04-05,2025-04-08,,FRA within TPT ,307.0,3.0,,,,,,Namdeo,2025-04-09 00:00:00,Plain,,0.0,
F525ABSH5768,2025-04-03,,,5005719264.0,2025-04-03,213/03.04.2025,2025-04-03,SELF,SELF,PREMIER LLP,P500096W,2025-04-02 00:00:00,3.0,300.0,PREMIER FABRIC SOURCING LLP,,NON GC,3310058701,ABFRL,SHIRT FABRIC,HOAS,AB,M,Woven,,,GRN Done,2025-04-07 00:00:00,Bikram ,9145.0,2.0,246.0,Pass,,145.0,,1.0,,Pass,300.0,,2025-04-07,4,,,,,,Within TPT,,,,,,,,,2025-04-08 00:00:00,Plain,,0.0,
F525ABSH5770,2025-04-03,,,5005719266.0,2025-04-03,212/03.04.2025,2025-04-03,SELF,SELF,PREMIER LLP,P500097W,2025-04-02 00:00:00,3.0,304.0,PREMIER FABRIC SOURCING LLP,,NON GC,3310058702,ABFRL,SHIRT FABRIC,HOAS,AB,M,Woven,,,GRN Done,2025-04-07 00:00:00,Bijay,7979.0,2.0,244.0,Pass,,144.0,,1.0,,Pass,304.0,,2025-04-07,4,,,,,,Within TPT,,,,,,,,,2025-04-08 00:00:00,Plain,,0.0,
